site,dummy,distRoad,occ,temp,precp,barren,crop,decBroad,mixed,evBroad,herb,shrub,elev,tpi,X,Y,species,resolution
2157,1,80.54963684,0,7.310528755,478.9945984,1.076999187,0.299816579,0.441546023,34.57499695,15.61856651,6.775383949,7.953073025,270.704834,0.991245031,-1090.739558,-1669.989323,RufousLeggedOwl,15
2158,0,66.39796448,0,5.256114483,411.796875,6.265470982,1.279268503,3.704914808,25.64263916,7.62595892,19.15506935,6.785497665,742.7424927,5.042328835,-1075.739558,-1669.989323,RufousLeggedOwl,15
2159,1,52.0006752,0,5.866867065,382.5356445,4.617862225,3.448872328,3.192271233,27.72612381,12.8748312,16.32940483,10.21504116,604.623291,-2.376307011,-1060.739558,-1669.989323,RufousLeggedOwl,15
2160,1,37.64029694,0,6.502399445,342.0783081,2.208897114,0.724238336,2.464892387,35.60104752,16.35542488,15.6722374,13.97066689,501.5357056,-6.334632874,-1045.739558,-1669.989323,RufousLeggedOwl,15
2161,1,23.38667107,0,4.084913254,279.8991394,5.93385458,3.293291569,2.317440748,19.38223267,6.791689873,18.48441696,8.619355202,1012.521179,7.452092648,-1030.739558,-1669.989323,RufousLeggedOwl,15
2162,1,9.788584709,0,5.667804241,229.6380157,1.96743536,3.301959038,5.836328030,28.87640762,16.03108406,16.57929802,13.11518002,719.2103882,-4.309012413,-1015.739558,-1669.989323,RufousLeggedOwl,15
2163,1,5.219822884,0,3.827484131,183.337204,9.727509499,0.918363333,5.810020924,23.32058144,10.7839756,18.02265167,20.18218422,1111.455078,4.598936081,-1000.739558,-1669.989323,RufousLeggedOwl,15
2164,0,6.58099699,0,3.779067278,140.8712463,13.35843849,1.777259588,3.520885468,21.55482101,7.818847656,18.22660828,19.04430199,1158.528076,-0.834100902,-985.7395576,-1669.989323,RufousLeggedOwl,15
2165,1,3.109830379,0,6.447386742,105.6921768,8.980311394,1.143909574,2.090645552,16.89842606,6.481379509,12.31132221,16.79847145,691.315918,-4.447500706,-970.7395576,-1669.989323,RufousLeggedOwl,15
2166,1,2.587591171,0,7.881580353,72.87937927,8.812724113,0.332446128,0.132078648,8.873330116,1.641729951,10.93026257,12.25520229,407.0237732,-6.977686405,-955.7395576,-1669.989323,RufousLeggedOwl,15
2167,1,3.578177691,0,7.960975647,49.13163757,13.23437309,1.380170941,2.416565895,14.12287045,0.618552387,14.78217411,23.71497536,430.1022339,-2.464108944,-940.7395576,-1669.989323,RufousLeggedOwl,15
2168,0,205.9371643,0,8.026697159,500.311676,0,3.156198502,1.016261101,39.3780899,29.22727776,1.31648922,5.310595036,166.7025757,0.48882395,-1225.739558,-1684.989323,RufousLeggedOwl,15
2169,0,195.1377411,0,8.368073463,505.559967,0,1.097475529,2.413140535,38.11565399,27.68162537,2.599051714,7.010434151,119.9886703,-0.336062044,-1210.739558,-1684.989323,RufousLeggedOwl,15
2170,0,181.0379791,0,7.860909939,530.0600586,0.102582358,3.11804533,3.568107128,43.37427902,33.74173355,1.14695096,8.157288551,227.0052795,4.089566231,-1195.739558,-1684.989323,RufousLeggedOwl,15
2171,0,166.8438416,0,7.609715462,544.6552734,0.039854497,1.575991154,1.716878772,46.96335602,25.58693123,2.29624176,15.36111164,273.2418518,-1.292517304,-1180.739558,-1684.989323,RufousLeggedOwl,15
2172,0,152.642868,0,7.617511749,554.1137085,0.453587651,1.700384617,4.155922890,44.54764175,19.36525154,2.757431269,14.8974247,266.5118408,-0.302601933,-1165.739558,-1684.989323,RufousLeggedOwl,15
2173,0,138.4217987,0,8.349337578,558.9883423,0.200181291,0.197693318,2.684855461,32.52754211,7.056153774,4.784080505,16.06448174,130.8665009,-1.493384838,-1150.739558,-1684.989323,RufousLeggedOwl,15
2174,0,124.2047195,0,8.218198776,554.5718994,0,0,1.004347205,39.84343338,7.610693932,4.392446041,19.6954155,146.8828278,1.891170263,-1135.739558,-1684.989323,RufousLeggedOwl,15
2175,0,109.9653397,0,8.386436462,551.6196289,0.025973635,0,0.276999265,54.18635559,19.47854805,0.492569327,24.11232376,104.5276642,-0.677050948,-1120.739558,-1684.989323,RufousLeggedOwl,15
2176,1,93.16829681,0,8.108399391,535.4804077,0.208321497,0.359159768,3.332031488,19.78528595,6.611266613,5.520435333,4.920600414,81.74427032,-0.237421229,-1105.739558,-1684.989323,RufousLeggedOwl,15
2177,0,81.08522797,0,6.218119144,467.5536499,3.071495533,1.868603349,2.120192766,27.15054893,5.398505211,15.97766018,4.070124626,491.1552429,-1.785866499,-1090.739558,-1684.989323,RufousLeggedOwl,15
2178,0,67.01823425,0,3.484359026,413.6555481,1.549591303,24.4586277,0.698699236,2.438050508,0.997391939,11.90831375,0.583589792,985.7045898,-4.277206898,-1075.739558,-1684.989323,RufousLeggedOwl,15
2179,0,52.71251297,0,-0.860377192,334.3007507,2.326508522,30.70118904,0.111517735,0.887276769,0.456274331,8.369534492,0.413607717,1843.508545,8.258237839,-1060.739558,-1684.989323,RufousLeggedOwl,15
2180,1,38.45344543,0,4.060688496,323.3056641,6.110635281,8.046751022,1.884461522,10.61823082,3.125089884,19.32000351,4.603340626,960.8216553,-1.694554567,-1045.739558,-1684.989323,RufousLeggedOwl,15
2181,1,24.31369019,0,3.575441599,264.9760132,4.864090919,6.252566338,1.986807585,20.43231964,8.28010273,14.54719257,8.979236603,1089.783203,-2.382608652,-1030.739558,-1684.989323,RufousLeggedOwl,15
2182,1,10.6962986,0,4.672829151,211.5825195,7.373095512,4.099433422,6.360964775,24.52736664,10.69699574,16.15004349,15.91995144,936.5259399,4.975311756,-1015.739558,-1684.989323,RufousLeggedOwl,15
2183,1,2.626574993,0,7.556139469,167.9468079,1.572723866,3.00604701,3.709583044,20.42666245,9.653730392,6.350460052,7.869269371,406.4432983,-1.20247376,-1000.739558,-1684.989323,RufousLeggedOwl,15
2184,1,2.377461195,0,6.810456276,136.1829987,6.825943947,0.598396897,1.931417465,11.87847614,6.92373991,14.16674328,11.01171589,568.7049561,-1.413802147,-985.7395576,-1684.989323,RufousLeggedOwl,15
2185,1,5.360605717,0,4.288703442,112.1339569,16.04861259,2.314360619,2.670610905,19.88768578,6.448230743,21.37470436,23.65334129,1068.901855,0.941554964,-970.7395576,-1684.989323,RufousLeggedOwl,15
2186,0,2.587591171,0,7.881580353,72.87937927,8.812724113,0.332446128,0.132078648,8.873330116,1.641729951,10.93026257,12.25520229,407.0237732,-6.977686405,-955.7395576,-1684.989323,RufousLeggedOwl,15
2187,0,3.578177691,0,7.960975647,49.13163757,13.23437309,1.380170941,2.416565895,14.12287045,0.618552387,14.78217411,23.71497536,430.1022339,-2.464108944,-940.7395576,-1684.989323,RufousLeggedOwl,15
2188,0,215.258606,0,7.816872597,513.4504395,0.079529203,2.280190468,0.690566838,19.44955254,13.67067146,1.716512799,3.46123147,146.0487823,0.952671826,-1240.739558,-1699.989323,RufousLeggedOwl,15
2189,0,205.9371643,0,8.026697159,500.311676,0,3.156198502,1.016261101,39.3780899,29.22727776,1.31648922,5.310595036,166.7025757,0.48882395,-1225.739558,-1699.989323,RufousLeggedOwl,15
2190,0,192.0782013,0,8.156438828,522.7780151,0.01210147,2.088062525,1.533916712,45.18225098,36.48005295,0.439517409,5.717609406,170.298584,-0.07862898,-1210.739558,-1699.989323,RufousLeggedOwl,15
2191,0,163.6091766,0,7.910961628,568.4403687,0.106202535,0.510446906,2.399837971,47.97235489,27.4953537,1.144029498,17.68018913,222.5414886,3.330822229,-1195.739558,-1699.989323,RufousLeggedOwl,15
2192,0,163.6091766,0,7.910961628,568.4403687,0.106202535,0.510446906,2.399837971,47.97235489,27.4953537,1.144029498,17.68018913,222.5414886,3.330822229,-1180.739558,-1699.989323,RufousLeggedOwl,15
2193,0,149.4963684,0,8.041046143,580.8382568,0.212315053,1.054318547,2.975756168,43.37380219,19.6059227,2.568473339,17.22041512,180.1475372,-0.491318047,-1165.739558,-1699.989323,RufousLeggedOwl,15
2194,0,135.3974457,0,8.160644531,584.1934204,0,0.082752146,3.438484430,47.95548248,13.58971882,1.747944832,22.14426613,157.4402161,2.981967449,-1150.739558,-1699.989323,RufousLeggedOwl,15
2195,0,121.3012314,0,8.492670059,581.0592651,0.13189286,0,1.485898376,50.06375504,16.1567955,1.625837684,23.44405746,91.50691986,-0.750223815,-1135.739558,-1699.989323,RufousLeggedOwl,15
2196,0,107.221817,0,8.772641182,572.5626831,0.316815168,0.324274391,3.077673674,54.59428787,9.611768723,3.317420959,27.86270714,32.20832443,-0.279841453,-1120.739558,-1699.989323,RufousLeggedOwl,15
2197,1,93.16829681,0,8.108399391,535.4804077,0.208321497,0.359159768,3.332031488,19.78528595,6.611266613,5.520435333,4.920600414,81.74427032,-0.237421229,-1105.739558,-1699.989323,RufousLeggedOwl,15
2198,0,79.12822723,0,4.644226074,467.3357239,2.762181997,12.50642014,2.500118732,12.79561329,3.493280649,16.55095291,1.496708393,778.4515381,1.715198874,-1090.739558,-1699.989323,RufousLeggedOwl,15
2199,0,65.05172729,0,1.836221695,401.5259094,0,31.88238907,0.000000000,0,0,1.126397014,0,1242.123047,-0.87218982,-1075.739558,-1699.989323,RufousLeggedOwl,15
2200,0,50.96759415,0,-0.554136217,338.2283325,0.46364513,30.26994133,0.000000000,0.070698999,0.255554736,3.532497644,0,1753.462524,-2.662176132,-1060.739558,-1699.989323,RufousLeggedOwl,15
2201,0,36.90992737,0,4.402313232,309.1929016,3.296609402,6.76807642,3.386698723,8.665594101,5.153931618,17.31986427,6.791769028,901.7892456,-6.216413498,-1045.739558,-1699.989323,RufousLeggedOwl,15
2202,1,22.94731331,0,4.860174656,246.3509979,5.033020973,4.119634628,4.553038120,24.32861137,11.01055431,17.35684586,14.94723511,875.881958,-0.385589182,-1030.739558,-1699.989323,RufousLeggedOwl,15
2203,1,9.304725647,0,6.76560545,196.5304108,4.044993877,3.14338398,6.260636330,25.46083832,9.468906403,11.71024132,14.75419521,553.4501343,-2.806312799,-1015.739558,-1699.989323,RufousLeggedOwl,15
2204,1,2.65478301,0,8.020251274,160.7088013,2.586054802,2.489937305,4.672898293,11.83727455,6.993322372,8.836945534,5.831055164,317.9678345,-3.13852787,-1000.739558,-1699.989323,RufousLeggedOwl,15
2205,1,6.394155025,0,5.338889122,135.8829498,5.341560841,3.624151707,11.298362732,26.11956406,17.78565979,15.69595242,14.40434456,848.3156128,1.020850539,-985.7395576,-1699.989323,RufousLeggedOwl,15
2206,0,5.360605717,0,4.288703442,112.1339569,16.04861259,2.314360619,2.670610905,19.88768578,6.448230743,21.37470436,23.65334129,1068.901855,0.941554964,-970.7395576,-1699.989323,RufousLeggedOwl,15
2207,0,215.258606,0,7.816872597,513.4504395,0.079529203,2.280190468,0.690566838,19.44955254,13.67067146,1.716512799,3.46123147,146.0487823,0.952671826,-1240.739558,-1714.989323,RufousLeggedOwl,15
2208,0,202.9802551,0,7.652044296,523.7232056,0.022158876,1.842609882,1.832819700,33.24847412,24.21301651,2.862393856,5.484737396,182.8388672,-1.822084904,-1225.739558,-1714.989323,RufousLeggedOwl,15
2209,0,202.9802551,0,7.652044296,523.7232056,0.022158876,1.842609882,1.832819700,33.24847412,24.21301651,2.862393856,5.484737396,182.8388672,-1.822084904,-1210.739558,-1714.989323,RufousLeggedOwl,15
2210,0,160.9164124,0,8.506160736,594.9760132,0.640527844,0.016733937,1.700333118,31.5670681,16.66874313,1.81538415,10.43695259,88.34142303,-1.04566431,-1195.739558,-1714.989323,RufousLeggedOwl,15
2211,0,160.9164124,0,8.506160736,594.9760132,0.640527844,0.016733937,1.700333118,31.5670681,16.66874313,1.81538415,10.43695259,88.34142303,-1.04566431,-1180.739558,-1714.989323,RufousLeggedOwl,15
2212,0,146.7350159,0,8.382974625,612.732605,0.077273242,0.315184653,1.973440289,44.33271027,23.10584068,1.462198615,13.05876827,107.8070374,-0.164278686,-1165.739558,-1714.989323,RufousLeggedOwl,15
2213,0,132.6414185,0,8.340768814,612.5090332,0.452017158,0.00177406,2.530664444,40.90762329,13.48330975,2.808835745,16.10050011,122.2799072,-0.795057833,-1150.739558,-1714.989323,RufousLeggedOwl,15
2214,0,117.6725311,0,8.648292542,596.5724487,0.501969576,0,0.713064075,26.06806374,7.151304722,3.143342018,12.91422272,36.48416519,0.245704517,-1135.739558,-1714.989323,RufousLeggedOwl,15
2215,0,103.9297714,0,8.913901329,591.9243774,1.877209663,3.057756186,11.958552361,26.8386116,8.088102341,20.86873055,14.27894306,6.570759773,-0.102636702,-1120.739558,-1714.989323,RufousLeggedOwl,15
2216,0,89.76901245,0,7.692429066,550.3515015,1.403007865,3.013419628,5.803942204,27.45114708,18.45177269,12.94534969,7.182745457,213.5321503,-0.992245376,-1105.739558,-1714.989323,RufousLeggedOwl,15
2217,0,75.64547729,0,4.717420578,471.662262,3.119623661,3.746733427,3.136423111,8.604986191,3.404936314,15.40449333,1.498706818,749.1974487,-3.553554773,-1090.739558,-1714.989323,RufousLeggedOwl,15
2218,0,61.5642395,0,1.904815793,384.2686157,0,3.572043896,0.000000000,0,0,2.154790401,0,1230.731323,0.21544753,-1075.739558,-1714.989323,RufousLeggedOwl,15
2219,0,47.49872971,0,-0.249195784,327.6103516,0,6.805116653,0.000000000,0,0,3.860234261,0,1686.868652,0.855161428,-1060.739558,-1714.989323,RufousLeggedOwl,15
2220,0,33.4715271,0,2.257469416,303.2748718,4.321138382,15.67210293,0.750211477,5.470254898,2.210290432,16.34103012,3.413615704,1307.694336,0.400488406,-1045.739558,-1714.989323,RufousLeggedOwl,15
2221,0,19.57653809,0,1.954341173,256.6889954,7.612932205,11.15211868,1.190024018,9.294316292,3.300155878,15.22300339,6.743329048,1428.905884,10.00857353,-1030.739558,-1714.989323,RufousLeggedOwl,15
2222,1,6.415176392,0,6.828224182,195.8210297,5.10347271,3.233106852,6.218839169,23.56652832,12.29659081,13.16933727,10.96209335,518.8202515,-0.902308762,-1015.739558,-1714.989323,RufousLeggedOwl,15
2223,1,6.030106068,0,5.020869732,154.1628571,3.116855621,3.3402493,14.748571396,32.1546402,22.45188713,14.3166132,8.090673447,895.2818604,-0.098644644,-1000.739558,-1714.989323,RufousLeggedOwl,15
2224,0,13.53188896,0,4.108472347,130.7735291,6.827108383,1.802795053,15.781356812,25.15662003,20.72740746,15.91799831,13.48779488,1082.443115,2.091286659,-985.7395576,-1714.989323,RufousLeggedOwl,15
2225,0,3.521794319,0,5.880554199,92.84874725,11.37183857,3.082693577,5.049193859,23.22063828,6.921754837,18.96476555,29.14067841,790.9185791,-3.318584204,-970.7395576,-1714.989323,RufousLeggedOwl,15
2226,1,5.224811077,0,4.396764755,78.67302704,18.36638069,2.581201077,2.096913815,17.60394669,3.217800379,17.48303223,35.44576645,1108.688599,-2.075399876,-955.7395576,-1714.989323,RufousLeggedOwl,15
2227,1,197.5336609,0,7.016428471,571.6997681,0.028698275,2.894374847,2.769789696,44.10187912,32.61710358,2.847037792,7.440037727,351.1631775,3.114553213,-1240.739558,-1729.989323,RufousLeggedOwl,15
2228,0,197.5336609,0,7.016428471,571.6997681,0.028698275,2.894374847,2.769789696,44.10187912,32.61710358,2.847037792,7.440037727,351.1631775,3.114553213,-1225.739558,-1729.989323,RufousLeggedOwl,15
2229,0,197.5336609,0,7.016428471,571.6997681,0.028698275,2.894374847,2.769789696,44.10187912,32.61710358,2.847037792,7.440037727,351.1631775,3.114553213,-1210.739558,-1729.989323,RufousLeggedOwl,15
2230,0,146.7350159,0,8.382974625,612.732605,0.077273242,0.315184653,1.973440289,44.33271027,23.10584068,1.462198615,13.05876827,107.8070374,-0.164278686,-1165.739558,-1729.989323,RufousLeggedOwl,15
2231,0,132.6414185,0,8.340768814,612.5090332,0.452017158,0.00177406,2.530664444,40.90762329,13.48330975,2.808835745,16.10050011,122.2799072,-0.795057833,-1150.739558,-1729.989323,RufousLeggedOwl,15
2232,0,110.8274231,0,7.573450089,656.9909668,0,0.838879406,0.507380307,47.53313828,27.75203896,3.116367102,9.951231003,280.1831665,1.906221151,-1135.739558,-1729.989323,RufousLeggedOwl,15
2233,0,96.93896484,0,8.272120476,624.140625,0,0.122585207,0.688847959,30.43225861,11.3212719,3.822062016,10.13274765,103.7424927,0.038152322,-1120.739558,-1729.989323,RufousLeggedOwl,15
2234,0,88.12796783,0,7.532031059,565.0168457,0.776119113,1.106197953,2.633950233,34.01726151,14.96457767,9.302904129,10.44929123,205.7751007,-1.458207726,-1105.739558,-1729.989323,RufousLeggedOwl,15
2235,0,73.8192749,0,5.620352268,493.3197937,2.641997814,0.596305907,2.734375238,11.81999397,3.420273542,18.52963448,4.921071529,544.0061646,-0.449254662,-1090.739558,-1729.989323,RufousLeggedOwl,15
2236,0,59.48724747,0,0.868046701,370.7652588,0.026505886,0.090563901,0.000000000,0,0.082396708,0.02478528,0.075187638,1447.659546,1.247089267,-1075.739558,-1729.989323,RufousLeggedOwl,15
2237,0,45.18057632,0,0.638451338,322.5181274,0.565911055,0.320181876,0.004845331,0.180486903,0.177210674,1.39752388,0.248300016,1541.537231,2.810058832,-1060.739558,-1729.989323,RufousLeggedOwl,15
2238,0,30.93149948,0,4.779826164,293.4375,4.134693623,1.923794031,3.267342567,18.07480049,7.526938915,25.68741798,10.97375774,852.5299072,-2.431399107,-1045.739558,-1729.989323,RufousLeggedOwl,15
2239,0,16.85193825,0,4.247839451,244.4823761,5.418852329,2.252776861,4.737413406,20.91021347,9.092666626,19.26085663,12.84382153,988.6350708,-0.458424419,-1030.739558,-1729.989323,RufousLeggedOwl,15
2240,1,4.401832104,0,5.828087807,191.2705688,3.808984756,3.054964542,7.656035423,27.62940788,16.14532089,16.81372643,12.28554821,709.5269775,-0.186109319,-1015.739558,-1729.989323,RufousLeggedOwl,15
2241,1,6.613639355,0,4.11082983,156.3742065,12.03079414,2.11479044,6.780759335,27.38319588,12.48708153,18.8800621,18.68665504,1093.22583,4.620671272,-1000.739558,-1729.989323,RufousLeggedOwl,15
2242,1,5.462749958,0,6.005359173,117.1652069,7.36126852,3.245099068,10.347713470,29.0313797,15.01092148,18.2226162,15.97457886,741.7525024,-1.910471082,-985.7395576,-1729.989323,RufousLeggedOwl,15
2243,1,3.521794319,0,5.880554199,92.84874725,11.37183857,3.082693577,5.049193859,23.22063828,6.921754837,18.96476555,29.14067841,790.9185791,-3.318584204,-970.7395576,-1729.989323,RufousLeggedOwl,15
2244,1,5.224811077,0,4.396764755,78.67302704,18.36638069,2.581201077,2.096913815,17.60394669,3.217800379,17.48303223,35.44576645,1108.688599,-2.075399876,-955.7395576,-1729.989323,RufousLeggedOwl,15
2245,1,4.641278267,0,3.006486416,66.53475952,34.55491638,2.137823582,0.244977564,11.28663731,1.491402388,11.76843357,34.23335648,1420.755005,1.515643597,-940.7395576,-1729.989323,RufousLeggedOwl,15
2246,0,197.5336609,0,7.016428471,571.6997681,0.028698275,2.894374847,2.769789696,44.10187912,32.61710358,2.847037792,7.440037727,351.1631775,3.114553213,-1225.739558,-1744.989323,RufousLeggedOwl,15
2247,0,197.5336609,0,7.016428471,571.6997681,0.028698275,2.894374847,2.769789696,44.10187912,32.61710358,2.847037792,7.440037727,351.1631775,3.114553213,-1210.739558,-1744.989323,RufousLeggedOwl,15
2248,0,110.8274231,0,7.573450089,656.9909668,0,0.838879406,0.507380307,47.53313828,27.75203896,3.116367102,9.951231003,280.1831665,1.906221151,-1150.739558,-1744.989323,RufousLeggedOwl,15
2249,0,110.8274231,0,7.573450089,656.9909668,0,0.838879406,0.507380307,47.53313828,27.75203896,3.116367102,9.951231003,280.1831665,1.906221151,-1135.739558,-1744.989323,RufousLeggedOwl,15
2250,0,96.93896484,0,8.272120476,624.140625,0,0.122585207,0.688847959,30.43225861,11.3212719,3.822062016,10.13274765,103.7424927,0.038152322,-1120.739558,-1744.989323,RufousLeggedOwl,15
2251,0,85.31097412,0,6.834014893,568.9220581,0.847409725,0.887848794,4.426829815,30.27578163,10.36152649,24.69485855,6.172292233,362.0639954,0.33188355,-1105.739558,-1744.989323,RufousLeggedOwl,15
2252,0,72.70851135,0,4.748999596,492.5537109,1.619936585,0.107936665,1.574065685,3.664988518,1.402903318,20.47739792,3.240738869,705.5784302,1.695769787,-1090.739558,-1744.989323,RufousLeggedOwl,15
2253,0,60.02145004,0,0.530462027,373.5807495,0,0,0.000000000,0,0,0,0,1518.161011,-0.980290174,-1075.739558,-1744.989323,RufousLeggedOwl,15
2254,0,46.75159454,0,1.223697662,322.9256592,1.499314308,0.210369006,0.098701440,0.99235636,0.254680336,3.568516493,0.518779397,1426.954224,-0.730702817,-1060.739558,-1744.989323,RufousLeggedOwl,15
