"site","dummy","distRoad","occ","temp","precp","barren","crop","decBroad","mixed","herb","shrub","elev","tpi","tri","X","Y","species","resolution"
78,1,5.43252325057983,0,10.1476163864136,27.1506004333496,12.4517908096313,15.6284332275391,1.09169220924377,12.3798980712891,15.6964082717896,29.1085033416748,1493.8388671875,-2.87890553474426,155.884841918945,-943.23955761392,-357.48932304778,"WhiteTroatedCaracara",20
79,1,3.8322491645813,0,5.063636302948,29.1082668304443,51.1379852294922,1.25609087944031,0.0149224540218711,8.03372478485107,6.86755514144897,29.3913345336914,2476.84545898438,-0.63927435874939,219.363174438477,-923.23955761392,-357.48932304778,"WhiteTroatedCaracara",20
80,0,2.69437408447266,0,10.4298887252808,49.2913665771484,22.3041896820068,0.576850771903992,0.0587156713008881,9.42676734924316,0.10001764446497,67.2821426391602,1656.27319335938,-0.822934567928314,25.6384105682373,-863.23955761392,-357.48932304778,"WhiteTroatedCaracara",20
81,0,2.69437408447266,0,10.4298887252808,49.2913665771484,22.3041896820068,0.576850771903992,0.0587156713008881,9.42676734924316,0.10001764446497,67.2821426391602,1656.27319335938,-0.822934567928314,25.6384105682373,-843.23955761392,-357.48932304778,"WhiteTroatedCaracara",20
82,0,3.52427816390991,0,11.3191251754761,57.6613502502441,28.0393009185791,11.2115163803101,0.0397755056619644,4.98925876617432,1.6257598400116,54.1267585754395,1424.88806152344,-0.44091010093689,8.15442752838135,-823.23955761392,-357.48932304778,"WhiteTroatedCaracara",20
83,0,6.43325233459473,0,11.1755809783936,71.727783203125,4.2454571723938,0,0,14.1245012283325,0,81.6320037841797,1512.02160644531,-0.375742822885513,17.7881011962891,-803.23955761392,-357.48932304778,"WhiteTroatedCaracara",20
84,1,2.43345212936401,0,13.5849571228027,20.8111743927002,2.84743642807007,8.14159488677979,2.76265048980713,9.13996124267578,5.0368480682373,12.5257272720337,168.715789794922,1.1624219417572,47.8793830871582,-1063.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
85,1,2.65233492851257,0,14.0255031585693,18.9778938293457,3.30882096290588,17.1079063415527,4.0210919380188,7.33969736099243,10.6731338500977,14.0578346252441,148.723785400391,-1.03066504001617,44.160888671875,-1043.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
86,1,2.65233492851257,0,14.0255031585693,18.9778938293457,3.30882096290588,17.1079063415527,4.0210919380188,7.33969736099243,10.6731338500977,14.0578346252441,148.723785400391,-1.03066504001617,44.160888671875,-1023.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
87,1,8.33901309967041,0,12.445086479187,27.1217880249023,2.6750590801239,34.5833930969238,3.4659948348999,10.0030584335327,5.20736598968506,18.1154117584229,728.59423828125,0.436736971139908,85.4009246826172,-963.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
